"CÓD...DEP.","DEPARTAMENTO","CÓD..MUN.","MUNICIPIO","GRUPO..DE.CULTIVO","SUBGRUPO..DE.CULTIVO","CULTIVO","DESAGREGACIÓN.REGIONAL.Y.O.SISTEMA.PRODUCTIVO","AÑO","PERIODO","Área.Sembrada..ha.","Área.Cosechada..ha.","Producción..t.","Rendimiento..t.ha.","ESTADO.FISICO.PRODUCCION","NOMBRE..CIENTIFICO","CICLO.DE.CULTIVO"
18,"CAQUETA",18205,"CURILLO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"140 ","40 ","16 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
18,"CAQUETA",18410,"MONTAÑITA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"116 ","56 ","22 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
18,"CAQUETA",18860,"VALPARAISO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"90 ","90 ","36 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
18,"CAQUETA",18592,"PUERTO RICO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"43 ","33 ","13 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
18,"CAQUETA",18029,"ALBANIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"31 ","29 ","12 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
18,"CAQUETA",18479,"MORELIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"7 ","7 ","3 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85410,"TAURAMENA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"174 ","115 ","46 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85001,"YOPAL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"140 ","122 ","73 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85010,"AGUAZUL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"130 ","90 ","54 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85139,"MANI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"121 ","86 ","43 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85125,"HATO COROZAL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"120 ","56 ","34 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85440,"VILLANUEVA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"95 ","85 ","43 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85263,"PORE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"82 ","74 ","30 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85400,"TAMARA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"75 ","50 ","20 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85250,"PAZ DE ARIPORO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"62 ","52 ","31 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85162,"MONTERREY","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"45 ","3 ","1 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85300,"SABANALARGA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"37 ","36 ","18 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85225,"NUNCHIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"28 ","14 ","7 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85325,"SAN LUIS DE PALENQUE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"13 ","13 ","6 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85230,"OROCUE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"11 ","11 ","6 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
85,"CASANARE",85430,"TRINIDAD","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"5 ","5 ","5 ",0.9,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19256,"EL TAMBO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"905 ","785 ","393 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19450,"MERCADERES","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"521 ","509 ","255 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19533,"PIAMONTE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"360 ","0 ","0 ",NA,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19780,"SUAREZ","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"242 ","242 ","145 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19075,"BALBOA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"212 ","112 ","56 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19807,"TIMBIO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"199 ","199 ","119 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19300,"GUACHENE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"153 ","148 ","59 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19701,"SANTA ROSA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"121 ","71 ","36 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19532,"PATIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"113 ","5 ","3 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19100,"BOLIVAR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"102 ","102 ","61 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19142,"CALOTO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"102 ","77 ","46 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19050,"ARGELIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"99 ","96 ","48 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19130,"CAJIBIO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"96 ","73 ","58 ",0.8,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19455,"MIRANDA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"93 ","93 ","46 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19418,"LOPEZ DE MICAY","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"90 ","50 ","15 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19845,"VILLA RICA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"70 ","69 ","41 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19513,"PADILLA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"68 ","18 ","7 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19355,"INZA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"55 ","0 ","0 ",NA,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19392,"LA SIERRA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"50 ","50 ","25 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19622,"ROSAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"50 ","50 ","25 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19785,"SUCRE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"47 ","2 ","1 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19573,"PUERTO TEJADA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"46 ","46 ","23 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19290,"FLORENCIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"41 ","2 ","1 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
19,"CAUCA",19473,"MORALES","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"40 ","0 ","0 ",NA,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20570,"PUEBLO BELLO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"1,870 ","953 ","477 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20400,"LA JAGUA DE IBIRICO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"811 ","780 ","546 ",0.7,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20013,"AGUSTIN CODAZZI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"784 ","730 ","292 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20001,"VALLEDUPAR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"760 ","760 ","380 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20621,"LA PAZ","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"710 ","700 ","280 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20228,"CURUMANI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"400 ","330 ","132 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20517,"PAILITAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"386 ","94 ","56 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20710,"SAN ALBERTO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"335 ","335 ","134 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20238,"EL COPEY","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"230 ","210 ","84 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20443,"MANAURE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"177 ","170 ","102 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20770,"SAN MARTIN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"150 ","42 ","17 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20011,"AGUACHICA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"100 ","90 ","36 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20045,"BECERRIL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"97 ","60 ","42 ",0.7,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20750,"SAN DIEGO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"96 ","96 ","38 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20614,"RIO DE ORO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"85 ","60 ","30 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20383,"LA GLORIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"33 ","20 ","8 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20178,"CHIRIGUANA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"30 ","30 ","15 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20175,"CHIMICHAGUA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"28 ","20 ","12 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
20,"CESAR",20550,"PELAYA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"8 ","4 ","2 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27430,"MEDIO BAUDO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"886 ","660 ","264 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27615,"RIOSUCIO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"675 ","625 ","313 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27660,"SAN JOSE DEL PALMAR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"544 ","541 ","135 ",0.25,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27001,"QUIBDO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"540 ","290 ","116 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27150,"CARMEN DEL DARIEN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"520 ","520 ","208 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27800,"UNGUIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"481 ","481 ","241 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27787,"TADO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"421 ","261 ","78 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27025,"ALTO BAUDO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"181 ","150 ","45 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27077,"BAJO BAUDO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"161 ","15 ","8 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27073,"BAGADO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"160 ","6 ","2 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27491,"NOVITA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"150 ","80 ","40 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27006,"ACANDI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"144 ","108 ","54 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27450,"MEDIO SAN JUAN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"140 ","20 ","8 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27361,"ISTMINA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"124 ","40 ","20 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27600,"RIO QUITO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"82 ","70 ","42 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27099,"BOJAYA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"70 ","70 ","42 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27495,"NUQUI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"66 ","31 ","9 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27135,"EL CANTON DEL SAN PABLO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"61 ","20 ","12 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27205,"CONDOTO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"38 ","38 ","11 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27745,"SIPI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"25 ","0 ","0 ",NA,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27580,"RIO IRO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"21 ","8 ","5 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27050,"ATRATO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"18 ","5 ","2 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27160,"CERTEGUI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"14 ","7 ","4 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27075,"BAHIA SOLANO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"10 ","8 ","3 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27810,"UNION PANAMERICANA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"6 ","5 ","2 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23807,"TIERRALTA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"1,345 ","800 ","400 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23855,"VALENCIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"675 ","545 ","367 ",0.67,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23580,"PUERTO LIBERTADOR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"437 ","237 ","119 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23466,"MONTELIBANO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"250 ","240 ","144 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23419,"LOS CORDOBAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"238 ","202 ","202 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23090,"CANALETE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"170 ","25 ","25 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23682,"SAN JOSE DE URE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"75 ","75 ","45 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23001,"MONTERIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"22 ","13 ","13 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23189,"CIENAGA DE ORO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"18 ","18 ","13 ",0.7,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25885,"YACOPI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"2,571 ","2,351 ","940 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25148,"CAPARRAPI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"1,429 ","1,284 ","1,156 ",0.9,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25518,"PAIME","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"456 ","366 ","220 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25878,"VIOTA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"330 ","293 ","176 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25488,"NILO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"329 ","278 ","111 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25862,"VERGARA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"209 ","144 ","86 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25258,"EL PEÑON","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"164 ","122 ","86 ",0.7,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25394,"LA PALMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"158 ","54 ","54 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25823,"TOPAIPI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"140 ","64 ","26 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25839,"UBALA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"122 ","122 ","110 ",0.9,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25438,"MEDINA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"105 ","80 ","80 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25596,"QUIPILE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"89 ","0 ","0 ",NA,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25815,"TOCAIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"85 ","42 ","34 ",0.8,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25491,"NOCAIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"79 ","62 ","56 ",0.9,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25718,"SASAIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"70 ","67 ","34 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25168,"CHAGUANI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"60 ","36 ","25 ",0.7,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25035,"ANAPOIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"56 ","52 ","52 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25320,"GUADUAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"47 ","41 ","49 ",1.2,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25662,"SAN JUAN DE RIOSECO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"45 ","38 ","15 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25580,"PULI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"40 ","36 ","36 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25245,"EL COLEGIO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"32 ","28 ","14 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25368,"JERUSALEN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"31 ","29 ","15 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25402,"LA VEGA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"25 ","25 ","10 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25398,"LA PEÑA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"20 ","20 ","4 ",0.2,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25592,"QUEBRADANEGRA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"17 ","7 ","3 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25053,"ARBELAEZ","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"15 ","12 ","12 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25572,"PUERTO SALGAR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"14 ","7 ","4 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25530,"PARATEBUENO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"10 ","8 ","3 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25489,"NIMAIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"7 ","7 ","3 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25875,"VILLETA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"4 ","4 ","4 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25001,"AGUA DE DIOS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"3 ","3 ","3 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
94,"GUAINIA",94343,"BARRANCO MINA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"1,454 ","165 ","66 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
94,"GUAINIA",94001,"INIRIDA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"85 ","85 ","43 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
95,"GUAVIARE",95001,"SAN JOSE DEL GUAVIARE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"493 ","296 ","148 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
95,"GUAVIARE",95025,"EL RETORNO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2017,2017,"425 ","255 ","128 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
